learning_rate,batch_size,dropout,epochs,val_loss
0.0009864350906019957,64,0.3581791987331659,75,7.208038941109423
8.940945124953521e-05,256,0.26559609589569516,75,1.1160964322213136
0.0009475655201637463,256,0.19204993744649024,75,7.031537163827716
9.966719455297119e-05,1024,0.28235576924386413,75,1.2450295099780129
0.0009883282560131925,512,0.2638512358895352,75,6.060118126336991
0.000860911796380465,512,0.49240785266299364,75,4.650240159849478
0.0004490492439425838,64,0.06593189885916634,75,1.2616841880431249
0.0009798076804475354,16,0.3394884174567998,75,7.64463081105503
0.0009458581306278934,64,0.23771596239508735,75,7.1547305349824635
0.0003468933301994141,128,0.3951764975444657,75,1.1616909161206785
0.00038336842836102545,256,0.23354419971663126,75,1.091488152591992
0.0004279065781803466,128,0.2135867773880455,75,1.1488878013444765
0.00066620963192008,512,0.11351435590927439,75,4.246197719658538
0.0007363602436312156,256,0.26919508656830776,75,5.94616507192248
0.00023475413210787482,64,0.022996348774120323,75,1.1016930441305681
0.000347183360393631,16,0.3244250005139794,75,7.64463082072047
0.000680925362562434,2048,0.4076766706226438,75,3.6827226783635307
0.0009604682975431318,64,0.05967650526677837,75,6.890936786121862
0.0005489772156715418,512,0.19821597710995592,75,1.247583403567216
4.00256261094389e-05,1024,0.077436947292993,75,1.2599798856746942
0.0006696214780430096,128,0.3298212813284162,75,7.1129597889546305
0.0006999941332531625,256,0.04886494806053904,75,1.182878614438657
0.00022874784904357455,2048,0.04642131916424297,75,1.2870896483088454
0.0002953901107825213,128,0.20130684030501383,75,1.0932341577318407
0.0006338621797767717,1024,0.04837221922206014,75,1.2351136711320774
0.0005564188125909204,1024,0.37335667275908097,75,1.292519821718035
0.0006981473481668061,8,0.16833456224530458,75,7.645809029870712
0.0009093686713674018,512,0.2064341308278017,75,6.987076082166108
0.00013747145802284736,16,0.0702451497613385,75,1.2165646470815354
0.0008337667923028287,256,0.08871476460219424,75,7.018724830625773
0.00035384555104142694,512,0.4070370114556995,75,1.1582649302025259
0.0008849166664562595,2048,0.14778875433763905,75,5.507836784081004
0.0005437260956676089,64,0.01045437984319908,75,6.942483441360248
0.0002908639390364028,128,0.4181941983146579,75,1.1655818923524977
0.000570111118575963,16,0.19165414518571222,75,7.650145847124
0.000504903516290867,8,0.17166684702441132,75,7.652951892388288
0.00025523792961675517,128,0.45428703032370704,75,1.1425042096264524
0.0009983848677462038,1024,0.4186585886290829,75,5.660409691037367
0.0006506853762849177,128,0.054587997596962756,75,6.947884946403071
0.000726846501986772,2048,0.008485745941654244,75,1.352387322121535
0.0008961871972657383,2048,0.04838819627895674,75,6.9138551842350005
0.0006650738818003328,16,0.01779022804072733,75,7.334337917051584
2.8545551128681522e-05,512,0.08416546517924928,75,1.2129090392271866
0.0009423920363021261,256,0.29802063642462623,75,7.111617560913249
0.0002938361685605041,32,0.2316190134318774,75,1.2486591918313437
0.0005934135925510714,2048,0.49106749410909245,75,1.3932711547562624
0.0005458410538050555,512,0.03901993620098021,75,1.1595636672820904
0.00021089547272313996,128,0.3093075255405564,75,1.08630876568708
0.0002120122837551312,1024,0.21998026752777483,75,1.206137979206789
0.00018190243967826283,16,0.14809112972186012,75,1.3729713341862242
0.0007007402234529785,32,0.13516453463335376,75,7.116554297827424
0.0005472423922509512,8,0.05893404955796677,75,7.669397968871622
0.0005694622657210316,2048,0.3190666197651442,75,1.3664204856396422
0.00033530314802222497,128,0.4942619391477215,75,1.2106067336173336
0.00033697717864374186,512,0.26807249115750753,75,1.1375894981240997
0.00015552895493975866,32,0.07822124956423443,75,1.1415898112038088
0.000908629061020438,8,0.22495256439890676,75,7.645126619879629
0.000921999406396291,512,0.37254154563942893,75,5.1015077726895175
0.0003478561127942408,128,0.3644860553008099,75,1.1847364166042207
0.00032052115938068393,2048,0.14906458027428426,75,1.311756131609738
0.0006620250834260066,32,0.2581194477996979,75,7.177168751756481
0.0007429175974483351,1024,0.43030540252714194,75,4.529576974272497
0.0008666669892695202,1024,0.06433780440440884,75,6.310290717697233
0.0006826675581872757,128,0.00346191444548416,75,4.529069805393112
0.0006121475077436361,64,0.07425635669513403,75,7.137851990591176
0.0007433898613942747,1024,0.07172944122838176,75,6.800397328839583
0.0005661646632970201,1024,0.3721495220979286,75,1.2882983409044724
0.0009858961086552424,8,0.3051438596455421,75,7.6661198903559
0.0005191798607007988,512,0.4769548254117127,75,1.2206667858817706
0.0008564236151504148,256,0.35251559661035586,75,7.063697503243254
0.0007815097806470126,32,0.013138814729115988,75,7.1977719220102525
0.0001511015882715578,32,0.06917414635316443,75,1.2015493857497914
0.0005296427168926653,256,0.11799272563033392,75,1.173056095278734
0.0006194056990858668,64,0.42564603746122437,75,7.188711197314737
0.0006911985438620865,2048,0.23360685300835843,75,3.964936028728537
0.0007804419865769586,32,0.21705964406628186,75,7.644632361303468
0.0008053673543149314,64,0.29945324392085576,75,7.199446340161913
0.00023752100396223788,1024,0.25654778178084015,75,1.2259072380190457
0.0009448917273015507,8,0.29261290355382186,75,7.644637660021493
0.0008342886363362726,64,0.33829895397582505,75,7.215174623540994
4.257785344027572e-05,2048,0.23974589665819968,75,1.4006248110183017
0.00042976765812410795,512,0.334316331562924,75,1.1672045651782375
0.00025449345720343354,1024,0.4085105311327143,75,1.2409823860160385
0.00046630933247922106,512,0.037862198926990664,75,1.1211378109858507
0.0008401827024607976,16,0.48932591821042726,75,7.644665014794638
0.0005024822424418029,512,0.3190711441188505,75,1.1658774440692659
0.00044033212756043973,512,0.10418751663528147,75,1.1102627151701925
0.0009515560033882404,512,0.2315938700892261,75,6.914948835455939
0.0007273621523500201,256,0.2536033060297103,75,5.565581363956455
0.0007825950676622719,256,0.2739277398531256,75,6.943912153125409
0.0005091392221197045,2048,0.36141263701981985,75,1.416203807080164
0.00038664962505998026,1024,0.051468347372957135,75,1.1713357026551208
0.0004954440801328687,8,0.028774345276100288,75,7.644749728503428
0.0002829589763577263,1024,0.05751628736587511,75,1.184257931958405
0.00010152292642653764,128,0.035998536120603386,75,1.0442862398819306
0.0002253134785622264,32,0.40104173428845963,75,1.366227100199314
2.9648885718263162e-05,1024,0.04107952843333329,75,1.3099667559536705
0.0006361411728101988,128,0.45512692006133665,75,5.7654630242182465
0.0009093686713674018,512,0.2064341308278017,75,6.987076082166108
0.00032003826141799893,16,0.3701352491682004,75,7.6448703387651475
0.0006121475077436361,128,0.1153436640935623,75,7.011163013098721
0.0006121475077436361,1024,0.07172944122838176,75,1.1930274581810876
0.0006911985438620865,2048,0.23360685300835843,75,3.964936028728537
0.00021563303781950893,64,0.022996348774120323,75,1.0783988761015264
0.00036409723687878934,1024,0.4070370114556995,75,1.2570030958684564
0.00013747145802284736,16,0.0702451497613385,75,1.2165646470815354
0.0008064809300338241,32,0.48932591821042726,75,7.644631679594531
0.00021089547272313996,128,0.28685883040058546,75,1.0980804636681019
0.0002253134785622264,64,0.40104173428845963,75,1.1713536382977692
0.0006944459698078756,16,0.16833456224530458,75,7.645047702064067
0.0007433898613942747,1024,0.07172944122838176,75,6.800397328839583
0.0005191798607007988,512,0.4769548254117127,75,1.2206667858817706
0.0005694622657210316,1024,0.4289051878058138,75,1.2580999577005563
0.0009798076804475354,8,0.4488801940650654,75,7.644630988657344
0.0002908639390364028,128,0.4181941983146579,75,1.1655818923524977
0.000688112002622847,256,0.03126155378638357,75,6.064508705303718
0.0008788935857567854,2048,0.06433780440440884,75,4.86514364729299
0.0006361411728101988,64,0.5,75,7.326019629506921
0.00021089547272313996,128,0.08416546517924928,75,1.071941632617645
0.000504903516290867,2048,0.17166684702441132,75,1.351895026481899
0.0009448917273015507,8,0.23683503397346237,75,7.644680176895281
0.0005534536296024477,512,0.48722013608500575,75,1.213114738684597
2.8545551128681522e-05,64,0.29945324392085576,75,1.132700065767168
0.0008594196158401284,1024,0.14778875433763905,75,6.521853942687047
0.000921999406396291,1024,0.4035680024954185,75,6.891347391191635
0.0006338621797767717,1024,0.04837221922206014,75,1.2351136711320774
0.00023752100396223788,1024,0.24080799601679254,75,1.2030005985596324
0.0005489772156715418,512,0.2231123943105456,75,1.1427766848431566
0.0003267002185650445,128,0.5,75,1.2185665713185276
0.0007107471695578365,512,0.0,75,1.1258480113548759
0.00032052115938068393,1024,0.09983370233367755,75,1.1766425433700736
0.0009282767416787881,128,0.06904533352961931,75,7.082749899512
0.0008364970586578327,64,0.33829895397582505,75,7.081553132372114
0.0005215673689119743,1024,0.0,75,1.2448195522633703
8.940945124953521e-05,256,0.26559609589569516,75,1.1160964322213136
0.0009448917273015507,8,0.2316190134318774,75,7.644630801620344
0.000809169924768909,8,0.48932591821042726,75,7.644635248958038
0.00021089547272313996,128,0.3093075255405564,75,1.08630876568708
0.0006844082457548502,32,0.12639910530215698,75,7.247463522932438
4.00256261094389e-05,2048,0.077436947292993,75,1.3525742051194252
0.0009798076804475354,16,0.2774642007827944,75,7.67813961124302
0.0005458410538050555,1024,0.25654778178084015,75,1.2066030923980433
0.0008401827024607976,16,0.051468347372957135,75,7.475872260278822
0.0009458581306278934,128,0.23771596239508735,75,6.983525336910587
0.0002908639390364028,128,0.4181941983146579,75,1.1655818923524977
0.0005456005832772455,2048,0.395124221372206,75,1.362593704558895
0.0001913781664636853,64,0.40104173428845963,75,1.1141534459668352
2.8545551128681522e-05,64,0.3435751292388636,75,1.1543293082482056
0.0005091392221197045,2048,0.36141263701981985,75,1.416203807080164
0.0005694622657210316,1024,0.3190666197651442,75,1.2835954240304315
0.0006730856134905219,1024,0.07172944122838176,75,1.2096076323446399
0.0001913781664636853,32,0.40104173428845963,75,1.3411800653836707
0.0006681299033797886,1024,0.4076766706226438,75,1.2802083444304002
0.0005534536296024477,256,0.5,75,1.2328474207004982
0.00041530803648148697,512,0.32109335906330455,75,1.15984632207398
0.0003012634933931168,512,0.03521518511415259,75,1.0948257734096036
0.00023832394138162218,128,0.0,75,1.0522057133122906
0.0005094316313058536,1024,0.36141263701981985,75,1.2817785256941938
0.0006934234859122475,2048,0.23360685300835843,75,1.4260962062119562
0.0001913781664636853,128,0.40104173428845963,75,1.137171831360609
0.00023475413210787482,64,0.0,75,1.0860029104822106
0.00032052115938068393,2048,0.09983370233367755,75,1.2912114243599027
0.0007107471695578365,128,0.08416546517924928,75,6.959894229433639
0.0007148411157100154,512,0.0,75,1.212048830644779
0.0005091392221197045,2048,0.3644370245525615,75,1.3737077873094956
0.0005971885287631192,2048,0.49106749410909245,75,1.3837035758748548
0.00023752100396223788,1024,0.24080799601679254,75,1.2030005985596324
0.00015552895493975866,32,0.11946079714606525,75,1.1071536515577478
0.000266104743246059,512,0.2566880073508455,75,1.1168833354473604
0.00023475413210787482,32,0.022996348774120323,75,1.3203889941631348
0.0005458410538050555,1024,0.030980659120736477,75,1.234496002245989
2.853900127774359e-05,64,0.24740395190818656,75,1.0871166267718726
0.00021089547272313996,128,0.28685883040058546,75,1.0980804636681019
0.00023475413210787482,1024,0.05751628736587511,75,1.1666154477379895
0.00033530314802222497,128,0.08416546517924928,75,1.0938792741858978
0.0002953901107825213,128,0.20130684030501383,75,1.0932341577318407
8.940945124953521e-05,256,0.26559609589569516,75,1.1160964322213136
0.0002908639390364028,128,0.4181941983146579,75,1.1655818923524977
0.00026755360980404376,1024,0.032992869107814134,75,1.1250217412794523
0.00024313597068353914,32,0.0,75,1.3158680785133092
0.00031239856699955037,64,0.3951764975444657,75,1.2573779883411704
0.00041837558337034993,64,0.23948336135038548,75,1.2584805409083848
0.0001968790052730669,64,0.3935342229644578,75,1.1704313029737885
0.00023752100396223788,512,0.21718903793752423,75,1.1143159247666443
0.00075866027646315,1024,0.008485745941654244,75,3.249204409794352
0.00044033212756043973,512,0.10418751663528147,75,1.1102627151701925
0.00023475413210787482,512,0.11351435590927439,75,1.0814395251796887
0.00066620963192008,512,0.11351435590927439,75,4.246197719658538
0.00022362547933689407,32,0.022996348774120323,75,1.3292774021554556
0.0001913781664636853,128,0.035998536120603386,75,1.0533969440524233
0.0007107471695578365,512,0.0,75,1.1258480113548759
0.0001926870220008251,128,0.08416546517924928,75,1.0417054055061956
0.00023752100396223788,1024,0.24080799601679254,75,1.2030005985596324
0.00021089547272313996,128,0.08416546517924928,75,1.071941632617645
0.00041534657371462906,256,0.334316331562924,75,1.1103190894264146
0.0004625415979369216,256,0.2135867773880455,75,1.1149727434436802
0.0004625415979369216,128,0.3132481477055386,75,1.1815124513067603
0.0005458410538050555,256,0.03901993620098021,75,4.125317658735355
0.00020269645245740765,64,0.28865868544107054,75,1.1207337584936818
0.00021089547272313996,64,0.24849796744054292,75,1.2160916656297962
0.00044033212756043973,512,0.12079643804192362,75,1.1389268366096976
0.0002537178525266967,32,0.017903652213720717,75,1.236364274029743
0.00019121819127739705,128,0.08416546517924928,75,1.0491036811248928
0.00021089547272313996,256,0.28685883040058546,75,1.1053779115589804
0.00023475413210787482,64,0.022996348774120323,75,1.1016930441305681
0.00021089547272313996,64,0.08416546517924928,75,1.1400886448408065
0.0002953901107825213,64,0.20130684030501383,75,1.132094689382506
0.0001926870220008251,128,0.08416546517924928,75,1.0417054055061956
0.0002854175133095795,256,0.18667147752868615,75,1.0724556985905367
0.00021089547272313996,128,0.24094785777109295,75,1.0992947028392548
0.00023475413210787482,128,0.036154036474475175,75,1.0607381515695167
0.00020562691720346928,64,0.3093075255405564,75,1.1355938525188012
0.0004279065781803466,128,0.2135867773880455,75,1.1488878013444765
0.00023475413210787482,64,0.022996348774120323,75,1.1016930441305681
0.00020256141721871108,128,0.022996348774120323,75,1.0578440543364818
0.00023475413210787482,64,0.0,75,1.0860029104822106
0.0004616684484448631,128,0.18616734451636532,75,4.789217661207887
0.00023368580263725917,128,0.022996348774120323,75,1.0706033934574992
0.00021089547272313996,128,0.08416546517924928,75,1.071941632617645
0.00023475413210787482,32,0.022996348774120323,75,1.3203889941631348
0.0004630983127357026,512,0.10418751663528147,75,1.1138838733750553
0.00019445201557550339,128,0.28685883040058546,75,1.0826597621264855
0.0002497984406024609,64,0.11727223302850737,75,1.0877155098095623
0.00021089547272313996,256,0.10456521116298952,75,1.0861481253958691
0.00021408880980959717,32,0.022996348774120323,75,1.315656990639464
0.0002051696350811711,32,0.4364119837004322,75,1.3430495715543167
0.0001875572217734148,64,0.08416546517924928,75,1.1365290567690682
0.00022008764007563737,128,0.28685883040058546,75,1.109287130693485
0.00023475413210787482,64,0.29945324392085576,75,1.1401341392832474
0.0004624467251961204,64,0.2135867773880455,75,1.3745086992780036
0.00044033212756043973,512,0.10418751663528147,75,1.1102627151701925
0.000696909833264799,512,0.005306979938923197,75,1.1734059267187962
8.19740592542585e-05,256,0.035998536120603386,75,1.0557046335418065
0.00020486843431369214,64,0.3093075255405564,75,1.1752088667383007
0.0002829589763577263,64,0.022996348774120323,75,1.086889111068148
0.0006999941332531625,256,0.04886494806053904,75,1.182878614438657
0.0001913781664636853,128,0.018559212288086522,75,1.061162398969891
0.00023832394138162218,256,0.03393025766622951,75,1.0515228088205448
0.0002862890946073471,512,0.0,75,1.0786045922326684
0.00023752100396223788,1024,0.24080799601679254,75,1.2030005985596324
0.00023475413210787482,32,0.022996348774120323,75,1.3203889941631348
0.0006730856134905219,1024,0.09111375119980322,75,4.2447573567790915
0.00021089547272313996,256,0.22590095592809367,75,1.106145876555171
0.0002777350898223433,128,0.4181941983146579,75,1.1640243707968687
0.0002829589763577263,1024,0.05751628736587511,75,1.184257931958405
0.0001871459920418411,64,0.026468096752694133,75,1.0680133398871496
0.00017082786893258005,256,0.08416546517924928,75,1.0355744257820572
0.00027493496480025624,512,0.0,75,1.047994137486541
0.00021563303781950893,64,0.07488048414575743,75,1.0929754352637795
0.00023475413210787482,64,0.0,75,1.0860029104822106
0.00023475413210787482,64,0.011389349001914338,75,1.0702871181587847
0.00020286412591914452,64,0.035998536120603386,75,1.1803867902227339
0.00023475413210787482,32,0.022996348774120323,75,1.3203889941631348
0.00015552895493975866,64,0.022996348774120323,75,1.0469393985396338
0.0002862890946073471,512,0.0,75,1.0786045922326684
8.19740592542585e-05,128,0.06122335466730183,75,1.0479255312495173
0.00023475413210787482,32,0.05221674651701375,75,1.1599366699816314
0.00023475413210787482,32,0.0011253988810598324,75,1.320109783008838
0.0002554029651724588,256,0.07091478572451361,75,1.063366567382562
0.0001913781664636853,64,0.008916449090438032,75,1.0722091915225826
0.00029657304319654655,512,0.0,75,1.0869296332323453
0.00010152292642653764,128,0.0,75,1.052101991646837
0.0002508054836769312,512,0.03393025766622951,75,1.075223597011949
0.00023475413210787482,256,0.11351435590927439,75,1.0747269800137242
0.00021089547272313996,32,0.11946079714606525,75,1.2055630162289364
0.00025001213909425687,128,0.036154036474475175,75,1.0744066474440868
0.00019121819127739705,64,0.08416546517924928,75,1.092302388262631
0.00019623942898958492,32,0.022996348774120323,75,1.0967979654328115
0.00022243822144579916,128,0.3093075255405564,75,1.11375349355459
0.00019669315177665348,128,0.16081063816178537,75,1.0581446895034967
0.00019545228842926752,128,0.21808017499632684,75,1.0918231311791629
0.0001704241408868727,32,0.022996348774120323,75,1.213232068864938
0.0001665510878581571,256,0.08416546517924928,75,1.0695455697444982
0.00025134241149445087,32,0.0,75,1.3234104848291932
0.0001926870220008251,64,0.08416546517924928,75,1.0498854000990132
0.0001913781664636853,64,0.015738203606188342,75,1.0678722907124132
4.814771787571495e-05,64,0.3731698620382582,75,1.1320458584800972
0.00023475413210787482,128,0.022996348774120323,75,1.065832650555094
0.00019514917952995046,128,0.06920578756238499,75,1.049223896904775
0.00023832394138162218,128,0.08416546517924928,75,1.068251902058139
0.00021089547272313996,64,0.11357469934420852,75,1.094239776349841
0.00010152292642653764,64,0.035998536120603386,75,1.0565802593575988
0.00021089547272313996,128,0.08416546517924928,75,1.071941632617645
2.853900127774359e-05,32,0.24740395190818656,75,1.0593369260820293
0.00021563303781950893,64,0.022996348774120323,75,1.0783988761015264
0.00026334116572844843,32,0.022996348774120323,75,1.1483120429297766
0.00023475413210787482,32,0.0,75,1.176956770531577
0.0001913781664636853,128,0.0,75,1.0516784164005648
0.00021089547272313996,128,0.035998536120603386,75,1.0594903585211009
0.0002369160569453919,128,0.10944716101156288,75,1.061148760728063
0.00010152292642653764,128,0.035998536120603386,75,1.0442862398819306
0.00021563303781950893,32,0.04893401976852545,75,1.163550462438534
0.0002953901107825213,128,0.20130684030501383,75,1.0932341577318407
0.00019121819127739705,64,0.08416546517924928,75,1.092302388262631
